"","id_spotify","score","title_rs","title_sp","artist_rs","artist_sp"
"8415",59371,0.301369863013699,"Sympathy for the Devil","Moonlight Mile - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8416",59371,0.4,"Brown Sugar","Moonlight Mile - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8417",59371,0.396551724137931,"Miss You","Moonlight Mile - 2009 Mix","The Rolling Stones","['The Rolling Stones']"
"8418",59375,0.348837209302326,"Comfortably Numb","Echoes","Pink Floyd","['Pink Floyd']"
"8419",59375,0.333333333333333,"Wish You Were Here","Echoes","Pink Floyd","['Pink Floyd']"
"8420",59387,0.837837837837838,"Lets Stay Together","Let's Stay Together","Al Green","['Al Green']"
"8421",59387,0.837837837837838,"Lets Stay Together","Let's Stay Together","Al Green","['Al Green']"
"8422",59390,0.345454545454545,"Running on Empty","Doctor My Eyes","Jackson Browne","['Jackson Browne']"
"8423",59391,0.875,"Lean on Me","Lean on Me","Bill Withers","['Bill Withers']"
"8424",59391,0.375,"Aint No Sunshine","Lean on Me","Bill Withers","['Bill Withers']"
"8425",59396,0.897435897435897,"Walk on the Wild Side","Walk On the Wild Side","Lou Reed","['Lou Reed']"
"8426",59397,0.510204081632653,"Heart of Gold","Heart of Gold - 2009 Remaster","Neil Young","['Neil Young']"
"8427",59400,0.85,"Smoke on the Water","Smoke on the Water","Deep Purple","['Deep Purple']"
"8428",59402,0.491228070175439,"Whipping Post","Blue Sky","The Allman Brothers Band","['The Allman Brothers Band']"
"8429",59403,0.307692307692308,"Heart of Gold","Old Man - 2009 Remaster","Neil Young","['Neil Young']"
"8430",59404,0.5,"Whipping Post","Melissa","The Allman Brothers Band","['The Allman Brothers Band']"
"8431",59406,0.340425531914894,"Heroes","Starman - 2012 Remaster","David Bowie","['David Bowie']"
"8432",59406,0.314814814814815,"Ziggy Stardust","Starman - 2012 Remaster","David Bowie","['David Bowie']"
"8433",59411,0.409090909090909,"Aint No Sunshine","Use Me","Bill Withers","['Bill Withers']"
"8434",59411,0.6,"Lean on Me","Use Me","Bill Withers","['Bill Withers']"
"8435",59412,0.925925925925926,"You Are the Sunshine of My Life","You Are The Sunshine Of My Life","Stevie Wonder","['Stevie Wonder']"
"8436",59414,0.878787878787879,"Schools Out","School's Out","Alice Cooper","['Alice Cooper']"
"8437",59414,0.377777777777778,"Im Eighteen","School's Out","Alice Cooper","['Alice Cooper']"
"8438",59423,0.888888888888889,"Love and Happiness","Love and Happiness","Al Green","['Al Green']"
"8439",59423,0.888888888888889,"Love and Happiness","Love and Happiness","Al Green","['Al Green']"
"8440",59431,0.383561643835616,"Whipping Post","Ain't Wastin' Time No More","The Allman Brothers Band","['The Allman Brothers Band']"
"8441",59435,0.909090909090909,"All the Young Dudes","All the Young Dudes","Mott the Hoople","['Mott The Hoople']"
"8442",59439,0.46,"Miss You","Tumbling Dice","The Rolling Stones","['The Rolling Stones']"
"8443",59439,0.385964912280702,"Paint it Black","Tumbling Dice","The Rolling Stones","['The Rolling Stones']"
"8444",59439,0.318840579710145,"(I Can't Get No) Satisfaction'","Tumbling Dice","The Rolling Stones","['The Rolling Stones']"
"8445",59439,0.403508771929825,"Beast of Burden","Tumbling Dice","The Rolling Stones","['The Rolling Stones']"
"8446",59439,0.644444444444444,"Tumbling Dice","Tumbling Dice","Rolling Stones","['The Rolling Stones']"
"8447",59439,0.433962264150943,"Brown Sugar","Tumbling Dice","The Rolling Stones","['The Rolling Stones']"
"8448",59439,0.338461538461538,"Sympathy for the Devil","Tumbling Dice","The Rolling Stones","['The Rolling Stones']"
"8449",59439,0.4,"Ruby Tuesday","Tumbling Dice","The Rolling Stones","['The Rolling Stones']"
"8450",59439,0.354838709677419,"Street Fighting Man","Tumbling Dice","The Rolling Stones","['The Rolling Stones']"
"8451",59439,0.442307692307692,"Wild Horses","Tumbling Dice","The Rolling Stones","['The Rolling Stones']"
"8452",59439,0.392857142857143,"Gimme Shelter","Tumbling Dice","The Rolling Stones","['The Rolling Stones']"
"8453",59440,0.529411764705882,"Ziggy Stardust","Ziggy Stardust - 2012 Remaster","David Bowie","['David Bowie']"
"8454",59448,0.425925925925926,"Brown Sugar","Sweet Virginia","The Rolling Stones","['The Rolling Stones']"
"8455",59448,0.396551724137931,"Beast of Burden","Sweet Virginia","The Rolling Stones","['The Rolling Stones']"
"8456",59448,0.379310344827586,"Paint it Black","Sweet Virginia","The Rolling Stones","['The Rolling Stones']"
"8457",59448,0.392857142857143,"Ruby Tuesday","Sweet Virginia","The Rolling Stones","['The Rolling Stones']"
"8458",59448,0.450980392156863,"Miss You","Sweet Virginia","The Rolling Stones","['The Rolling Stones']"
"8459",59448,0.349206349206349,"Street Fighting Man","Sweet Virginia","The Rolling Stones","['The Rolling Stones']"
"8460",59448,0.314285714285714,"(I Can't Get No) Satisfaction'","Sweet Virginia","The Rolling Stones","['The Rolling Stones']"
"8461",59448,0.333333333333333,"Sympathy for the Devil","Sweet Virginia","The Rolling Stones","['The Rolling Stones']"
"8462",59448,0.433962264150943,"Wild Horses","Sweet Virginia","The Rolling Stones","['The Rolling Stones']"
"8463",59448,0.385964912280702,"Gimme Shelter","Sweet Virginia","The Rolling Stones","['The Rolling Stones']"
"8464",59449,0.408163265306122,"Billie Jean","Rockin' Robin","Michael Jackson","['Michael Jackson']"
"8465",59449,0.41304347826087,"Beat It","Rockin' Robin","Michael Jackson","['Michael Jackson']"
"8466",59449,0.408163265306122,"Billie Jean","Rockin' Robin","Michael Jackson","['Michael Jackson']"
"8467",59451,0.358490566037736,"Chain of Fools","Day Dreaming","Aretha Franklin","['Aretha Franklin']"
"8468",59451,0.301587301587302,"Do Right Woman — Do Right Man","Day Dreaming","Aretha Franklin","['Aretha Franklin']"
"8469",59451,0.41304347826087,"Respect","Day Dreaming","Aretha Franklin","['Aretha Franklin']"
"8470",59457,0.846153846153846,"Thirteen","Thirteen","Big Star","['Big Star']"
"8471",59457,0.30952380952381,"September Gurls","Thirteen","Big Star","['Big Star']"
"8472",59460,0.41025641025641,"Rocket Man","Honky Cat","Elton John","['Elton John']"
"8473",59460,0.3125,"Candle in the Wind","Honky Cat","Elton John","['Elton John']"
"8474",59460,0.365853658536585,"Tiny Dancer","Honky Cat","Elton John","['Elton John']"
"8475",59465,0.36734693877551,"Higher Ground","Superstition","Stevie Wonder","['Stevie Wonder']"
"8476",59465,0.885714285714286,"Superstition","Superstition","Stevie Wonder","['Stevie Wonder']"
"8477",59465,0.885714285714286,"Superstition","Superstition","Stevie Wonder","['Stevie Wonder']"
"8478",59482,0.870967741935484,"Free Bird","Free Bird","Lynyrd Skynyrd","['Lynyrd Skynyrd']"
"8479",59482,0.36,"Sweet Home Alabama","Free Bird","Lynyrd Skynyrd","['Lynyrd Skynyrd']"
"8480",59483,0.41025641025641,"Sweet Emotion","Dream On","Aerosmith","['Aerosmith']"
"8481",59483,0.851851851851852,"Dream On","Dream On","Aerosmith","['Aerosmith']"
"8482",59484,0.463414634146341,"Free Bird","Simple Man","Lynyrd Skynyrd","['Lynyrd Skynyrd']"
"8483",59484,0.346153846153846,"Sweet Home Alabama","Simple Man","Lynyrd Skynyrd","['Lynyrd Skynyrd']"
"8484",59485,0.862068965517241,"Piano Man","Piano Man","Billy Joel","['Billy Joel']"
"8485",59488,0.395833333333333,"Free Bird","Gimme Three Steps","Lynyrd Skynyrd","['Lynyrd Skynyrd']"
"8486",59488,0.305084745762712,"Sweet Home Alabama","Gimme Three Steps","Lynyrd Skynyrd","['Lynyrd Skynyrd']"
"8487",59491,0.357142857142857,"Comfortably Numb","Money","Pink Floyd","['Pink Floyd']"
"8488",59491,0.340909090909091,"Wish You Were Here","Money","Pink Floyd","['Pink Floyd']"
"8489",59494,0.738461538461539,"Midnight Train to Georgia","Midnight Train to Georgia","Gladys Knight and the Pips","['Gladys Knight & The Pips']"
"8490",59498,0.326086956521739,"Tiny Dancer","Crocodile Rock","Elton John","['Elton John']"
"8491",59498,0.333333333333333,"Rocket Man","Crocodile Rock","Elton John","['Elton John']"
"8492",59499,0.380952380952381,"Wish You Were Here","Time","Pink Floyd","['Pink Floyd']"
"8493",59499,0.365853658536585,"Comfortably Numb","Time","Pink Floyd","['Pink Floyd']"
"8494",59500,0.904761904761905,"Knockin on Heavens Door","Knockin' On Heaven's Door","Bob Dylan","['Bob Dylan']"
"8495",59501,0.431818181818182,"Free Bird","Tuesday's Gone","Lynyrd Skynyrd","['Lynyrd Skynyrd']"
"8496",59501,0.327272727272727,"Sweet Home Alabama","Tuesday's Gone","Lynyrd Skynyrd","['Lynyrd Skynyrd']"
"8497",59504,0.587301587301587,"Goodbye Yellow Brick Road","Goodbye Yellow Brick Road - Remastered 2014","Elton John","['Elton John']"
"8498",59510,0.885714285714286,"Lets Get It On","Let's Get It On","Marvin Gaye","['Marvin Gaye']"
"8499",59510,0.404255319148936,"What's Going On","Let's Get It On","Marvin Gaye","['Marvin Gaye']"
"8500",59512,0.306122448979592,"Comfortably Numb","Brain Damage","Pink Floyd","['Pink Floyd']"
"8501",59512,0.32,"Wish You Were Here","Brain Damage","Pink Floyd","['Pink Floyd']"
"8502",59513,0.862068965517241,"Piano Man","Piano Man","Billy Joel","['Billy Joel']"
"8503",59518,0.3125,"Comfortably Numb","Us and Them","Pink Floyd","['Pink Floyd']"
"8504",59522,0.925925925925926,"Killing Me Softly With His Song","Killing Me Softly with His Song","Roberta Flack","['Roberta Flack']"
"8505",59524,0.385964912280702,"Cant Help Falling in Love","Burning Love","Elvis Presley","['Elvis Presley']"
"8506",59524,0.34,"Dont Be Cruel","Burning Love","Elvis Presley","['Elvis Presley']"
"8507",59524,0.320754716981132,"Blue Suede Shoes","Burning Love","Elvis Presley","['Elvis Presley']"
"8508",59524,0.320754716981132,"Suspicious Minds","Burning Love","Elvis Presley","['Elvis Presley']"
"8509",59524,0.333333333333333,"Jailhouse Rock","Burning Love","Elvis Presley","['Elvis Presley']"
"8510",59524,0.320754716981132,"Suspicious Minds","Burning Love","Elvis Presley","['Elvis Presley']"
"8511",59524,0.34,"Mystery Train","Burning Love","Elvis Presley","['Elvis Presley']"
"8512",59524,0.369565217391304,"Hound Dog","Burning Love","Elvis Presley","['Elvis Presley']"
"8513",59524,0.34,"Mystery Train","Burning Love","Elvis Presley","['Elvis Presley']"
"8514",59524,0.320754716981132,"Heartbreak Hotel","Burning Love","Elvis Presley","['Elvis Presley']"
"8515",59524,0.346938775510204,"All Shook Up","Burning Love","Elvis Presley","['Elvis Presley']"
"8516",59524,0.333333333333333,"Love Me Tender","Burning Love","Elvis Presley","['Elvis Presley']"
"8517",59524,0.333333333333333,"Jailhouse Rock","Burning Love","Elvis Presley","['Elvis Presley']"
"8518",59527,0.547619047619048,"Miss You","Angie","The Rolling Stones","['The Rolling Stones']"
"8519",59527,0.448979591836735,"Paint it Black","Angie","The Rolling Stones","['The Rolling Stones']"
"8520",59527,0.469387755102041,"Beast of Burden","Angie","The Rolling Stones","['The Rolling Stones']"
"8521",59527,0.385964912280702,"Sympathy for the Devil","Angie","The Rolling Stones","['The Rolling Stones']"
"8522",59527,0.511111111111111,"Brown Sugar","Angie","The Rolling Stones","['The Rolling Stones']"
"8523",59527,0.468085106382979,"Ruby Tuesday","Angie","The Rolling Stones","['The Rolling Stones']"
"8524",59527,0.458333333333333,"Gimme Shelter","Angie","The Rolling Stones","['The Rolling Stones']"
"8525",59527,0.522727272727273,"Wild Horses","Angie","The Rolling Stones","['The Rolling Stones']"
"8526",59527,0.407407407407407,"Street Fighting Man","Angie","The Rolling Stones","['The Rolling Stones']"
"8527",59527,0.360655737704918,"(I Can't Get No) Satisfaction'","Angie","The Rolling Stones","['The Rolling Stones']"
"8528",59528,0.321428571428571,"Heartbreaker","D'yer Mak'er - 2012 Remaster","Led Zeppelin","['Led Zeppelin']"
"8529",59528,0.314814814814815,"Black Dog","D'yer Mak'er - 2012 Remaster","Led Zeppelin","['Led Zeppelin']"
"8530",59530,0.363636363636364,"Candle in the Wind","Daniel","Elton John","['Elton John']"
"8531",59530,0.405405405405405,"Rocket Man","Daniel","Elton John","['Elton John']"
"8532",59530,0.313725490196078,"Goodbye Yellow Brick Road","Daniel","Elton John","['Elton John']"
"8533",59530,0.394736842105263,"Tiny Dancer","Daniel","Elton John","['Elton John']"
"8534",59534,0.538461538461538,"I Want to Hold Your Hand","I Want To Hold Your Hand - Remastered 2009","The Beatles","['The Beatles']"
"8535",59535,0.387755102040816,"Hey Jude","Hey Jude - Remastered 2009","The Beatles","['The Beatles']"
"8536",59535,0.306122448979592,"Rain","Hey Jude - Remastered 2009","The Beatles","['The Beatles']"
"8537",59535,0.30188679245283,"Let It Be","Hey Jude - Remastered 2009","The Beatles","['The Beatles']"
"8538",59538,0.888888888888889,"Higher Ground","Higher Ground","Stevie Wonder","['Stevie Wonder']"
"8539",59538,0.36734693877551,"Superstition","Higher Ground","Stevie Wonder","['Stevie Wonder']"
"8540",59538,0.36734693877551,"Superstition","Higher Ground","Stevie Wonder","['Stevie Wonder']"
"8541",59540,0.372549019607843,"Running on Empty","These Days","Jackson Browne","['Jackson Browne']"
"8542",59542,0.355555555555556,"Wish You Were Here","Eclipse","Pink Floyd","['Pink Floyd']"
"8543",59542,0.340909090909091,"Comfortably Numb","Eclipse","Pink Floyd","['Pink Floyd']"
"8544",59544,0.305084745762712,"Heartbreaker","The Rain Song - 2012 Remaster","Led Zeppelin","['Led Zeppelin']"
"8545",59547,0.306122448979592,"Wish You Were Here","On the Run","Pink Floyd","['Pink Floyd']"
"8546",59547,0.319148936170213,"Comfortably Numb","On the Run","Pink Floyd","['Pink Floyd']"
"8547",59548,0.535714285714286,"Candle in the Wind","Candle In The Wind - Remastered 2014","Elton John","['Elton John']"
"8548",59549,0.326530612244898,"Wish You Were Here","Speak to Me","Pink Floyd","['Pink Floyd']"
"8549",59549,0.3125,"Comfortably Numb","Speak to Me","Pink Floyd","['Pink Floyd']"
"8550",59550,0.587301587301587,"Goodbye Yellow Brick Road","Goodbye Yellow Brick Road - Remastered 2014","Elton John","['Elton John']"
"8551",59554,0.320754716981132,"Im Eighteen","No More Mr. Nice Guy","Alice Cooper","['Alice Cooper']"
"8552",59554,0.320754716981132,"Schools Out","No More Mr. Nice Guy","Alice Cooper","['Alice Cooper']"
"8553",59557,0.327272727272727,"Superstition","Living For The City","Stevie Wonder","['Stevie Wonder']"
"8554",59557,0.345454545454545,"Higher Ground","Living For The City","Stevie Wonder","['Stevie Wonder']"
"8555",59557,0.327272727272727,"Superstition","Living For The City","Stevie Wonder","['Stevie Wonder']"
"8556",59564,0.301587301587302,"Higher Ground","Don't You Worry 'Bout A Thing","Stevie Wonder","['Stevie Wonder']"
"8557",59567,0.314814814814815,"Black Dog","D'yer Mak'er - 1990 Remaster","Led Zeppelin","['Led Zeppelin']"
"8558",59567,0.321428571428571,"Heartbreaker","D'yer Mak'er - 1990 Remaster","Led Zeppelin","['Led Zeppelin']"
"8559",59570,0.53448275862069,"I Shot the Sheriff","I Shot The Sheriff","Bob Marley and the Wailers","['The Wailers']"
"8560",59575,0.320754716981132,"Black Dog","The Ocean - 1990 Remaster","Led Zeppelin","['Led Zeppelin']"
"8561",59575,0.327272727272727,"Heartbreaker","The Ocean - 1990 Remaster","Led Zeppelin","['Led Zeppelin']"
"8562",59576,0.301369863013699,"Redemption Song","Get Up, Stand Up","Bob Marley and the Wailers","['Bob Marley & The Wailers']"
"8563",59576,0.482758620689655,"Get Up","Get Up, Stand Up","Bob Marley and the Wailers","['Bob Marley & The Wailers']"
"8564",59576,0.301369863013699,"Redemption Song","Get Up, Stand Up","Bob Marley and the Wailers","['Bob Marley & The Wailers']"
"8565",59576,0.324324324324324,"I Shot the Sheriff","Get Up, Stand Up","Bob Marley and the Wailers","['Bob Marley & The Wailers']"
"8566",59577,0.39344262295082,"Its Your Thing","Summer Breeze, Pts. 1 & 2","The Isley Brothers","['The Isley Brothers']"
"8567",59577,0.421875,"That Lady (Part 1 and 2)","Summer Breeze, Pts. 1 & 2","The Isley Brothers","['The Isley Brothers']"
"8568",59579,0.36,"Sweet Home Alabama","Free Bird","Lynyrd Skynyrd","['Lynyrd Skynyrd']"
"8569",59579,0.870967741935484,"Free Bird","Free Bird","Lynyrd Skynyrd","['Lynyrd Skynyrd']"
"8570",59581,0.902439024390244,"Sweet Home Alabama","Sweet Home Alabama","Lynyrd Skynyrd","['Lynyrd Skynyrd']"
"8571",59581,0.36,"Free Bird","Sweet Home Alabama","Lynyrd Skynyrd","['Lynyrd Skynyrd']"
"8572",59582,0.857142857142857,"Jolene","Jolene","Dolly Parton","['Dolly Parton']"
"8573",59586,0.32,"Heroes","Rebel Rebel - 2016 Remaster","David Bowie","['David Bowie']"
"8574",59595,0.315789473684211,"Free Bird","The Ballad Of Curtis Loew","Lynyrd Skynyrd","['Lynyrd Skynyrd']"
"8575",59599,0.857142857142857,"Jolene","Jolene","Dolly Parton","['Dolly Parton']"
"8576",59605,0.322033898305085,"Sweet Home Alabama","Call Me The Breeze","Lynyrd Skynyrd","['Lynyrd Skynyrd']"
"8577",59605,0.36,"Free Bird","Call Me The Breeze","Lynyrd Skynyrd","['Lynyrd Skynyrd']"
"8578",59621,0.36,"Jolene","I Will Always Love You","Dolly Parton","['Dolly Parton']"
"8579",59629,0.3125,"Rocket Man","The Bitch Is Back","Elton John","['Elton John']"
"8580",59629,0.306122448979592,"Tiny Dancer","The Bitch Is Back","Elton John","['Elton John']"
"8581",59635,0.321428571428571,"Free Bird","The Needle And The Spoon","Lynyrd Skynyrd","['Lynyrd Skynyrd']"
